DEPARTAMENTO,CIUDAD,NOMBRE CONCESIONARIO,NOMBRE EMISORA,CODIGO EMISORA,DISTINTIVO,FRECUENCIA,BANDA,"CLASE DE
EMISORA"
SANTANDER,BARRANCABERMEJA,EJERCITO NACIONAL DEL COLOMBIA,COLOMBIA ESTÉREO,53628,HJD62,88.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BARRANCABERMEJA,ORGANIZACIÓN FEMENINA POPULAR,LA MOHANA 91.2 FM,54673,HKK74,91.2 MHz,FM,COMUNITARIA
SANTANDER,BARBOSA,CORPORACIÓN PARA EL PROGRESO Y DESARROLLO SOSTENIBLE DE LAS REGIONES COLOMBIANAS,88.8 LA NUEVA RADIO,54672,HJS53,88.8 MHz,FM,COMUNITARIA
SANTANDER,SUAITA,ASOCIACIÓN RADIO COMUNITARIA VADO REAL ESTÉREO,RENACER ESTÉREO,54567,HKL67,107.7 MHz,FM,COMUNITARIA
SUCRE,SINCELEJO,IDECOMER S.A.S.,CARACOL RADIO,52034,HJRM,1580 kHz,AM,COMERCIAL
SUCRE,SAMPUÉS,CONECZION RADIO S.A.S,CONECZION RADIO,51812,HJOI,1290 kHz,AM,COMERCIAL
SUCRE,COROZAL,COMUNICACIONES E INVERSIONES DEL CARIBE LTDA. - EMISORA RADIO COROZAL FM ESTÉREO,COROZAL FM ESTEREO,52104,HJB59,106.3 MHz,FM,COMERCIAL
SUCRE,SAMPUÉS,IGLESIA MANANTIAL DE VIDA ETERNA,EMISORA VIDA FM,54065,HJP64,104.7 MHz,FM,COMERCIAL
SUCRE,SINCELEJO,ORGANIZACIÓN CRISTIANA DE MEDIOS Y MENSAJES LIMITADA,RADIO 15.20,51733,HJMZ,1520 kHz,AM,COMERCIAL
SUCRE,COROZAL,RADIO MAJAGUAL LTDA.,RADIO MAJAGUAL,51853,HJQX,1430 kHz,AM,COMERCIAL
SUCRE,SINCELEJO,CHAR DIAZ S.A.S,RADIO OLIMPICA FM ESTEREO,51924,HJVM,101.5 MHz,FM,COMERCIAL
SUCRE,SINCELEJO,RADIO PIRAGUA LTDA.,RADIO PIRAGUA,51730,HJZE,1110 kHz,AM,COMERCIAL
SUCRE,SINCELEJO,RADIO SABANAS LIMITADA,RADIO SABANAS LIMITADA,51731,HJNI,1370 kHz,AM,COMERCIAL
SUCRE,SINCELEJO,AURELIO GOMEZ JIMÉNEZ JORGE ARTURO GOMEZ JIMÉNEZ MARÍA ROSAURA GOMEZ DE MORALES,RADIO SINCELEJO,51734,HJAL,1460 kHz,AM,COMERCIAL
SUCRE,SINCELEJO,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51735,HJHY,1340 kHz,AM,COMERCIAL
SUCRE,MORROA,ORGANIZACIÓN RADIAL OLÍMPICA S.A - MORROA SUCRE 97.3 MHZ,TIEMPO F.M ESTEREO,54011,HJP61,97.3 MHz,FM,COMERCIAL
SUCRE,SINCELEJO,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A,TROPICANA,52697,HJP69,100.3 MHz,FM,COMERCIAL
SUCRE,SINCELEJO,JOSÉ CHAFIC ALJURE CAICEDO,RADIO CARACOLI,52010,HJYX,1060 kHz,AM,COMERCIAL
SUCRE,SAN BENITO ABAD,CRISTO SAMUEL MARTELO IMBETT,ESTACIÓN 88.1 FM,54039,HJP71,88.1 MHz,FM,COMERCIAL
SUCRE,SINCÉ,CLUB ROTARIO SAN LUIS DE SINCE,EMISORA HORIZONTE ESTEREO,52570,HKL93,97.8 MHz,FM,COMUNITARIA
SUCRE,MAJAGUAL,ASOCIACIÓN DE PEQUEÑOS AGRICULTORES DE LA FLORIDA,IMPACTO FM ESTEREO,53348,HKL85,97.8 MHz,FM,COMUNITARIA
SUCRE,GUARANDA,ASOCIACIÓN CAMPESINA DE PRODUCTORES DE GUARANDA - ASOCAMPODEG,LA VOZ DE LA MOJANA,53097,HKL82,107.8 MHz,FM,COMUNITARIA
SUCRE,MORROA,ASOCIACIÓN DE LA CANCION INEDITA E INTERPRETES DE LA CANCION ROMANTICA,MORROA ESTEREO 94.3 F.M,52566,HKL86,94.3 MHz,FM,COMUNITARIA
SUCRE,SAN ONOFRE,FUNDACIÓN PLAYAMAR,PLAYAMAR ESTEREO,53201,HKL91,107.8 MHz,FM,COMUNITARIA
SUCRE,SAN JUAN DE BETULIA,ASOCIACIÓN SOCIAL COMUNITARIA DE SAN JUAN DE BETULIA,POPULAR STEREO,53240,HKL96,103.8 MHz,FM,COMUNITARIA
SUCRE,SAMPUÉS,ASOCIACIÓN DE AMIGOS DE LA VOZ COMUNITARIA,PRIMAVERA ESTEREO,52568,HKL89,88.3 MHz,FM,COMUNITARIA
SUCRE,SAN MARCOS,FUNDACIÓN MUSICAL ALEJANDRO RODRIGUEZ- RADIO CHIPILIN ESTEREO,RADIO CHIPILIN ESTEREO,52569,HKL90,107.8 MHz,FM,COMUNITARIA
SUCRE,COVEÑAS,CORPORACIÓN COMUNITARIA SENSACION ESTEREO,SENSACION ESTEREO,53206,HJB32,93.3 MHz,FM,COMUNITARIA
SUCRE,SAN BENITO ABAD,ASOCIACIÓN COMUNITARIA GUICHOA,GUICHOA ESTÉREO,53099,HKL95,107.8 MHz,FM,COMUNITARIA
SUCRE,GALERAS (NUEVA GRANADA),"ASOCIACIÓN AMIGOS DE GALERAS ""ASOAMIGA""",EMISORA COMUNITARIA EN GALERAS (NUEVA GRANADA),53169,HKL81,94.3 MHz,FM,COMUNITARIA
SUCRE,SUCRE,ASOCIACIÓN DE PEQUEÑOS PRODUCTORES AGROPECUARIOS Y PESQUEROS DEL CORREGIMIENTO LA SOLERA - ASOCIACIÓN LA SOLERA,LA PREFERIDA DE SUCRE,53184,HKL97,103.8 MHz,FM,COMUNITARIA
SUCRE,CAIMITO,FUNDACIÓN CIENAGA VIVA,OXIGENO F.M. ESTEREO,53195,HKL77,94.3 MHz,FM,COMUNITARIA
SUCRE,SAN PEDRO,FUNDACIÓN PARA EL DESARROLLO DE SAN PEDRO FUNDESAN,SONORA ESTEREO,53238,HKL92,94.3 MHz,FM,COMUNITARIA
SUCRE,SANTIAGO DE TOLÚ,CORPORACIÓN DEL CARIBE COMUNICACIÓNES CORPOCARIBE,MAR CARIBE STEREO,54718,HKL99,107.8 MHz,FM,COMUNITARIA
SUCRE,OVEJAS,FUNDACIÓN ARTE Y PUEBLO CENTRO DE GESTIÓN CULTURAL - FUARPU,EMISORA COMUNITARIA EN OVEJAS,54713,HKL87,97.8 MHz,FM,COMUNITARIA
SUCRE,SINCELEJO,FUNDACIÓN APORTE SOCIAL PARA LA PAZ - APORTAPAZ,EMISORA COMUNITARIA EN SINCELEJO - ÁREA DE SERVICIO No.2,54717,HJU97,107 MHz,FM,COMUNITARIA
SUCRE,SINCELEJO,FUNDACIÓN BRAZOS Y CORAZONES UNIDOS,EMISORA COMUNITARIA EN SINCELEJO - ÁREA DE SERVICIO No.1,54716,HJU96,88.8 MHz,FM,COMUNITARIA
SUCRE,LA UNIÓN,"ASOCIACIÓN DE PRODUCTORES DE LA UNIÓN SUCRE ""APDUS""",EMISORA COMUNITARIA EN LA UNIÓN,54711,HKL83,97.8 MHz,FM,COMUNITARIA
SUCRE,COROZAL,FUNDACIÓN PARA LA EDUCACIÓN Y EL DESARROLLO DEL CARIBE,RADIO CARIBE 107.8 F.M,54709,HKL80,107.8 MHz,FM,COMUNITARIA
SUCRE,COVEÑAS,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,MARINA ESTEREO,53514,HJP77,95.3 MHz,FM,INTERÉS PÚBLICO
SUCRE,COROZAL,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,MARINA STEREO COROZAL,52707,HJP55,99.8 MHz,FM,INTERÉS PÚBLICO
SUCRE,SINCELEJO,UNIVERSIDAD DE SUCRE - UNISUCRE FM STEREO,UNISUCRE FM STEREO,52892,HJP70,100.8 MHz,FM,INTERÉS PÚBLICO
SUCRE,SINCELEJO,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL SINCELEJO,53316,HJA43,95.7 MHz,FM,INTERÉS PÚBLICO
TOLIMA,CHAPARRAL,UNIÓN TEMPORAL AMBEIMA LTDA. - COOPERCAFE LTDA.,AMBEIMA ESTÉREO ,52699,HJP83,89.5 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,PROMOTORA DE PUBLICIDAD RADIAL S.A,BESAME,51742,HJHL,1350 kHz,AM,COMERCIAL
TOLIMA,PURIFICACIÓN,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,BESAME,52155,HJC76,97.5 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,CARACOL RADIO,51738,HJCO,1260 kHz,AM,COMERCIAL
TOLIMA,GUAMO,INVERSIONES TIERRA GRANDE S.A.S.,CLICK RADIO,51737,HJJB,1090 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,INVERSIONES ECOS LIMITADA,ECOS DEL COMBEIMA ,51748,HJNC,790 kHz,AM,COMERCIAL
TOLIMA,MELGAR,"IGLESIA CENTRAL DENOMINACIÓN "" CENTRO MISIONERO BETHESDA""",EMISORA RADIO AUTENTICA MELGAR,51852,HJMI,1360 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,RADIO CADENA NACIONAL S.A.S,LA CARIÑOSA ANTENA DOS,51736,HJLE,1420 kHz,AM,COMERCIAL
TOLIMA,ESPINAL,RADIO CADENA NACIONAL S.A.S,LA CARIÑOSA ANTENA DOS,51739,HJFZ,1050 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,VITAL INVERSIONES S.A.,LA FM,51740,HJFT,1020 kHz,AM,COMERCIAL
TOLIMA,CAJAMARCA,RADIO CADENA NACIONAL S.A.S,LA FM DEL CAFÉ,52121,HJA99,98.5 MHz,FM,COMERCIAL
TOLIMA,ESPINAL,VITAL INVERSIONES S.A.,LA MEGA ESTÉREO,52109,HJXM,107.5 MHz,FM,COMERCIAL
TOLIMA,LÍBANO,EYLENN KARINA HERRERA BELLO,LA VETERANA FM,54047,HJP98,103.5 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,MCN S.A.S.,LA VOZ DEL PUEBLO 920 AM,51967,HJSJ,920 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,CORPORACIÓN CENTRO CARISMÁTICO MINUTO DE DIOS,MINUTO DE DIOS ,51749,HJLA,870 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,RADIO PRENSA TELEVISIÓN S.A.S,ONDAS DE IBAGUE,51745,HJTB,1470 kHz,AM,COMERCIAL
TOLIMA,ESPINAL,FORERO & OLAYA LIMITADA,RADIO AVENIDA,51741,HJFY,1390 kHz,AM,COMERCIAL
TOLIMA,FLANDES,SOCIEDAD FORERO Y OLAYA LIMITADA - RADIO CIUDAD FLANDES,RADIO CIUDAD DE FLANDES,52001,HJVY,1450 kHz,AM,COMERCIAL
TOLIMA,SAN SEBASTIÁN DE MARIQUITA,SOCIEDAD RADIO LUMBI LTDA.,RADIO LUMBI,51831,HJEA,1300 kHz,AM,COMERCIAL
TOLIMA,IBAGUÉ,ORGANIZACIÓN RADIAL OLÍMPICA S.A - EMISORA RADIO OLÍMPICA FM ESTÉREO,RADIO OLIMPICA FM ESTEREO,52701,HJP93,94.3 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,RADIO CADENA NACIONAL S.A.S,RADIO UNO,51905,HJRJ,88.3 MHz,FM,COMERCIAL
TOLIMA,FLANDES,RADIO CADENA NACIONAL S.A.S,RADIO UNO,52103,HJB58,93.6 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51927,HJJT,1180 kHz,AM,COMERCIAL
TOLIMA,SAN SEBASTIÁN DE MARIQUITA,RADIO LUMBI LIMITADA,TOCA STEREO TOLIMA,54005,HJP99,99.5 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,RADIO LUMBI LTDA. - EMISORA TOLIMA F.M. STEREO,TOLIMA F.M. ESTEREO,51952,HJPN,92.3 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,TROPICANA,52058,HJSF,106.3 MHz,FM,COMERCIAL
TOLIMA,MELGAR,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,TROPICANA,52702,HJQ20,101.5 MHz,FM,COMERCIAL
TOLIMA,IBAGUÉ,LA VOZ DEL TOLIMA S.A.S,W RADIO,52130,HJB81,96.3 MHz,FM,COMERCIAL
TOLIMA,ROVIRA,LUIS FRANCISCO TOVAR OCHOA,RADIO MIRAFLORES,51844,HJE66,1580 kHz,AM,COMERCIAL
TOLIMA,HONDA,FORERO Y OLAYA LTDA. - EMISORA 90.5 FM HONDA,EMISORA MANANTIAL STEREO FM,52700,HJP92,90.5 MHz,FM,COMERCIAL
TOLIMA,ARMERO (GUAYABAL),EMPRESA COMUNITARIA DE RADIODIFUSION SONORA ONDAS DEL SABANDIJA,ARMERO FM STEREO,52859,HKM24,92.7 MHz,FM,COMUNITARIA
TOLIMA,ESPINAL,CORPORACIÓN COMUNITARIA DE COMUNICACIÓNES,ESPINAL ESTEREO,52573,HKM34,95.1 MHz,FM,COMUNITARIA
TOLIMA,SALDAÑA,ASOCIACIÓN DE JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE SALDAÑA,EXTREMA 106FM,53345,HKM57,106 MHz,FM,COMUNITARIA
TOLIMA,PLANADAS,CRUZADA SOCIAL DE PLANADAS,MUSICALIA 106.0 FM STEREO,53130,HKM51,106 MHz,FM,COMUNITARIA
TOLIMA,PALOCABILDO,ASOCIACIÓN RADIO COMUNITARIA DE PALOCABILDO,PALOCABILDO ESTEREO,53452,HJJ66,107.3 MHz,FM,COMUNITARIA
TOLIMA,IBAGUÉ,LA PASTORAL SOCIAL DE LA ARQUIDIÓCESIS DE IBAGUE,PAZ ESTEREO - ÁREA DE SERVICIO No.1,53394,HJU98,88.8 MHz,FM,COMUNITARIA
TOLIMA,MURILLO,ASOCIACIÓN DE MICROEMPRESARIOS DE MURILLO TOLIMA,VOCES DEL RUIZ,53174,HKM47,94.5 MHz,FM,COMUNITARIA
TOLIMA,ICONONZO,FUNDACIÓN COMUNITARIA LOS DEL CAMINO,SHALOM ESTÉREO,53072,HKM42,94.7 MHz,FM,COMUNITARIA
TOLIMA,PIEDRAS,ASOCIACIÓN COMUNITARIA DEL TOLIMA AMIGOS DEL OPIA ASOCOTOPIA,ADORACIÓN ESTÉREO,53210,HKM50,107.3 MHz,FM,COMUNITARIA
TOLIMA,NATAGAIMA,CORPORACIÓN PARA EL FOMENTO DESARROLLO INVESTIGACION Y ORGANIZACIÓN DE LA CULTURA ETNICA Y SOCIAL HACA YU MACU - CORPCUL,EMISORA COMUNITARIA EN NATAGAIMA,53213,HKM48,106 MHz,FM,COMUNITARIA
TOLIMA,RIOBLANCO,ASOCIACIÓN DE PRODUCTORES DE FRIJOL-MAIZ Y FRUTALES DE CLIMA FRIO MODERADO DEL SECTOR DEL QUEBRADON - ASOQUEBRADON,EMISORA COMUNITARIA EN RIOBLANCO,53231,HKM54,95 MHz,FM,COMUNITARIA
TOLIMA,FALAN,ASOCIACIÓN AGROCULTURAL COMUNITARIA VIDA ESTEREO CONCILIO DE ASAMBLEAS DE DIOS DE FALAN TOLIMA,VIDA ESTÉREO,53243,HKM35,94.5 MHz,FM,COMUNITARIA
TOLIMA,ALPUJARRA,ASOCIACIÓN DE PADRES DE FAMILIA DE LA INSTITUCION EDUCATIVA TECNICA FELISA SUAREZ DE ORTIZ,EMISORA COMUNITARIA EN ALPUJARRA,53258,HKM20,102.5 MHz,FM,COMUNITARIA
TOLIMA,SAN ANTONIO,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS DE LA REGION DEL TETUAN,EMISORA COMUNITARIA EN SAN ANTONIO,53334,HKM58,106 MHz,FM,COMUNITARIA
TOLIMA,IBAGUÉ,FEDERACION COLOMBIANA DE VIVIENDISTAS,EMISORA COMUNITARIA EN IBAGUE - ÁREA DE SERVICIO No.2,53466,HJU99,102.5 MHz,FM,COMUNITARIA
TOLIMA,CHAPARRAL,FUNDACIÓN TOLIMA CULTURAL,EMISORA COMUNITARIA EN CHAPARRAL,54726,HKM29,93.5 MHz,FM,COMUNITARIA
TOLIMA,CUNDAY,FUNDACIÓN FAMILYPRO,EMISORA COMUNITARIA EN CUNDAY,54729,HKM32,95.1 MHz,FM,COMUNITARIA
TOLIMA,FRESNO,FUNDACIÓN FRESNO POSIBLE,EMISORA COMUNITARIA EN FRESNO,54732,HKM37,93.5 MHz,FM,COMUNITARIA
TOLIMA,FLANDES,FUNDACIÓN COMUNITARIA DEL ALTO MAGDALENA - FUCAM,EMISORA COMUNITARIA EN FLANDES,54731,HKM36,94.5 MHz,FM,COMUNITARIA
TOLIMA,MELGAR,FUNDACIÓN TEATRO COLOMBIA FUNTECO,EMISORA COMUNITARIA EN MELGAR,54738,HKM46,106.7 MHz,FM,COMUNITARIA
TOLIMA,ATACO,ASOCIACIÓN DE TELEVISIÓN COMUNITARIA SANTIAGO PÉREZ DE ATACO TOLIMA,EMISORA COMUNITARIA EN ATACO,54722,HKM25,102.5 MHz,FM,COMUNITARIA
TOLIMA,CHAPARRAL,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,53306,HJC52,92.5 MHz,FM,INTERÉS PÚBLICO
TOLIMA,ORTEGA,"ASOCIACIÓN DE CABILDOS Y AUTORIDADES TRADICIONALES DEL CONSEJO REGIONAL INDIGENA DEL TOLIMA ""CRIT""","EMISORA ""CRIT 98.0 FM""",53023,HJZ90,98 MHz,FM,INTERÉS PÚBLICO
TOLIMA,MURILLO,ALCALDÍA MUNICIPAL DE MURILLO,NEVADA ESTÉREO,53469,HJQ21,92 MHz,FM,INTERÉS PÚBLICO
TOLIMA,ALVARADO,MUNICIPIO DE ALVARADO,RADIO ALVARADO 98.7 FM,53623,HJD66,98.7 MHz,FM,INTERÉS PÚBLICO
TOLIMA,IBAGUÉ,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53291,HKC26,101.1 MHz,FM,INTERÉS PÚBLICO
TOLIMA,CHAPARRAL,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53650,HJE80,103.5 MHz,FM,INTERÉS PÚBLICO
TOLIMA,IBAGUÉ,UNIVERSIDAD DEL TOLIMA,RADIO UNIVERSIDAD DEL TOLIMA 106.9 F.M.,53556,HJD36,106.9 MHz,FM,INTERÉS PÚBLICO
TOLIMA,RONCESVALLES,MUNICIPIO DE RONCESVALLES,RONCESVALLES STEREO 93.0 FM,53591,HJQ28,93 MHz,FM,INTERÉS PÚBLICO
TOLIMA,IBAGUÉ,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL IBAGUE,52602,HJP95,100 MHz,FM,INTERÉS PÚBLICO
TOLIMA,IBAGUÉ,GOBERNACION DEL TOLIMA,EMISORA DE INTERÉS PÚBLICO EN IBAGUÉ,52970,HJS65,104.3 MHz,FM,INTERÉS PÚBLICO
TOLIMA,CAJAMARCA,ALCALDÍA DE CAJAMARCA,MACHÍN ESTEREO,53362,HJC83,95.7 MHz,FM,INTERÉS PÚBLICO
TOLIMA,IBAGUÉ,MUNICIPIO DE IBAGUE,RADIO CAPITAL MUSICAL 670 A.M.,53642,HJR34,670 kHz,AM,INTERÉS PÚBLICO
TOLIMA,PURIFICACIÓN,CUERPO DE BOMBEROS DE PURIFICACIÓN ,EMISORA COMUNITARIA EN PURIFICACIÓN,54742,HKM53,102.5 MHz,FM,COMUNITARIA
VALLE DEL CAUCA,SANTIAGO DE CALI,RADIO CADENA NACIONAL S.A.S,ANTENA DOS,51772,HJDT,1030 kHz,AM,COMERCIAL
VALLE DEL CAUCA,TULUÁ,SERVICIO RADIAL INTEGRADO S.A.S.,ANTENA DOS LA CARIÑOSA,51760,HJLP,1560 kHz,AM,COMERCIAL
VALLE DEL CAUCA,PALMIRA,RADIO SERVICIOS Y COMUNICACIONES AL DÍA S.A.S.,ARMONÍAS DEL PALMAR,51750,HJEJ,1380 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,SISTEMAS SUMINISTROS Y MONTAJE DE PROYECTOS EDUCATIVOS LTDA.,BESAME,52705,HJQ46,106.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CARACOL TELEVISIÓN S.A,BLU RADIO,51860,HJSU,91.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,PALMIRA,CARACOL TELEVISIÓN S.A,BLU RADIO,52100,HJB52,89.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,BUGALAGRANDE,HERRERA BOTERO HERMANOS Y CIA S.C.S,GUASCA FM 94.1,52703,HJQ43,94.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,LA UNIÓN,CADENA MELODÍA DE COLOMBIA S.A.S,BLUE RADIO,54032,HJQ56,89.2 MHz,FM,COMERCIAL
VALLE DEL CAUCA,EL CERRITO,BOOM FM 99.1 S.A.S,BOOM 99.1 FM,52111,HJB67,99.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,"IGLESIA CENTRAL DENOMINACIÓN "" CENTRO MISIONERO BETHESDA""",CADENA RADIAL AUTENTICA CALI,51780,HJEZ,660 kHz,AM,COMERCIAL
VALLE DEL CAUCA,CARTAGO,W V CH TELEVISIÓN S.A,CANDELA ESTÉREO DE CARTAGO,52152,HJWP,95.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,51766,HJED,820 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,FUNDACIÓN CARVAJAL,CLÁSICA 88.5,51870,HJSA,88.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,SERVICIO RADIAL INTEGRADO S.A.S.,EL SOL ,51816,HJLU,97.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,PROGRAMANDO LTDA.,EMISORA RADIO ECO,51781,HJEV,1160 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,COMPAÑÍA DE EMISORAS VIDA S.A.S.,EMISORA VIDA AM 1080 DE CALI,51768,HJJF,1080 kHz,AM,COMERCIAL
VALLE DEL CAUCA,GUADALAJARA DE BUGA,RADIO CADENA NACIONAL S.A.S,FIESTA,52120,HJB77,106.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,PONTIFICIA UNIVERSIDAD JAVERIANA,JAVERIANA ESTÉREO CALI 107.5 F.M. ,52144,HJC42,107.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,GUADALAJARA DE BUGA,B.C GONZALEZ & COMPAÑÍA S EN C,LA BAKANA BUGA ESTERO 103.1 F.M.,51839,HJKP,103.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SEVILLA,DIGITAL ESTÉREO S.A.S,LA CARIÑOSA ,54003,HJQ63,105.6 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,RADIO CADENA NACIONAL S.A.S,LA FM CALI,51973,HJDE,98.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,HORIZONTE EMISORA COLOMBIANA S.A.S,LA MEGA ESTÉREO,52086,HJXR,92.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,BUENAVENTURA,MAR ESTÉREO F.M S.A.S.,LA MEGA ESTÉREO,52153,HJB51,92.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,GUACARÍ,VALLE VERDE COMUNICACIONES S.A.S,LA PRIMERÍSIMA,54087,HJQ55,91 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CTOT S.A.S,LA VOZ DE CALI,51753,HJEY,900 kHz,AM,COMERCIAL
VALLE DEL CAUCA,TULUÁ,INVERSIONES LOS ROBLES LTDA.,LA VOZ DE LOS ROBLES,52033,HJZB,1490 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,PROMOTORA NACIONAL LTDA. PRONAL,LA VOZ DEL VALLE,51758,HJZG,780 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,RDP SAS,LA X,51873,HJSQ,96.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,EMISORAS RIOMAR LTDA.,LA Z,52044,HJVT,101.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,LOS 40,51983,HJAF,90.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,YUMBO,MERCADEO NACIONAL LTDA. MERCANAL,MIX,52108,HJWQ,102.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,OXÍGENO BY LOS40,52650,HJK41,104 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,FUNDACIÓN AMOR Y FE,RADIO ARMONIA,51764,HJEN,1350 kHz,AM,COMERCIAL
VALLE DEL CAUCA,BUENAVENTURA,FUNDACIÓN DOCETE,RADIO BUENAVENTURA,51752,HJJA,1240 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,PROMOTORA RADIAL COLOMBIANA S.A.S,RADIO CALIDAD LA CARI?OSA,51754,HJLK,1230 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,RADIO  ECO LTDA.,RADIO CALIMA,51757,HJGB,940 kHz,AM,COMERCIAL
VALLE DEL CAUCA,TULUÁ,SISTEMA COLOMBIANO DE RADIO LTDA.,RADIO EL SOL,52110,HJB66,96.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,GUADALAJARA DE BUGA,RADIO GUADALAJARA LTDA.,RADIO GUADALAJARA,51761,HJEI,1410 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,ASOCIACIÓN RADIO MARÍA DE COLOMBIA,RADIO MARÍA DE CALI,51774,HJET,1260 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CHAR DIAZ S.A.S,RADIO OLIMPICA FM ESTEREO,52067,HJUL,104.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,VITAL INVERSIONES S.A.,RADIO RED,51767,HJNF,1200 kHz,AM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,RADIO RELOJ CALI,51775,HJEW,1110 kHz,AM,COMERCIAL
VALLE DEL CAUCA,BUENAVENTURA,SOCIEDAD BAHÍA ESTÉREO S.A.S-EMISORA BAHÍA ESTÉREO,RADIO UNO,51876,HJEP,101.1 MHz,FM,COMERCIAL
VALLE DEL CAUCA,CANDELARIA,SUPER STEREOS DE OCCIDENTE S.A.S,RADIO UNO,52156,HJC75,100.5 MHz,FM,COMERCIAL
VALLE DEL CAUCA,SANTIAGO DE CALI,ORGANIZACIÓN SOLARTE Y CIA S.C.A.,RADIO VIVA DE CALI,51762,HJMC,1290 kHz,AM,COMERCIAL
